PING 10.1.0.86 (10.1.0.86) 56(84) bytes of data.
64 bytes from 10.1.0.86: icmp_seq=38 ttl=64 time=1.06 ms
64 bytes from 10.1.0.86: icmp_seq=39 ttl=64 time=1.02 ms
64 bytes from 10.1.0.86: icmp_seq=40 ttl=64 time=1.05 ms
64 bytes from 10.1.0.86: icmp_seq=41 ttl=64 time=1.06 ms
64 bytes from 10.1.0.86: icmp_seq=42 ttl=64 time=1.07 ms
64 bytes from 10.1.0.86: icmp_seq=43 ttl=64 time=1.21 ms
64 bytes from 10.1.0.86: icmp_seq=44 ttl=64 time=0.977 ms
64 bytes from 10.1.0.86: icmp_seq=45 ttl=64 time=1.01 ms
64 bytes from 10.1.0.86: icmp_seq=46 ttl=64 time=1.01 ms
64 bytes from 10.1.0.86: icmp_seq=47 ttl=64 time=1.01 ms
64 bytes from 10.1.0.86: icmp_seq=48 ttl=64 time=1.00 ms
64 bytes from 10.1.0.86: icmp_seq=49 ttl=64 time=0.973 ms
64 bytes from 10.1.0.86: icmp_seq=50 ttl=64 time=1.01 ms

--- 10.1.0.86 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49057ms
rtt min/avg/max/mdev = 0.966/1.037/1.212/0.058 ms
PING 10.1.1.69 (10.1.1.69) 56(84) bytes of data.
64 bytes from 10.1.1.69: icmp_seq=1 ttl=64 time=1.45 ms
64 bytes from 10.1.1.69: icmp_seq=2 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=3 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=4 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=5 ttl=64 time=1.52 ms
64 bytes from 10.1.1.69: icmp_seq=6 ttl=64 time=1.50 ms
64 bytes from 10.1.1.69: icmp_seq=7 ttl=64 time=1.58 ms
64 bytes from 10.1.1.69: icmp_seq=8 ttl=64 time=1.44 ms
64 bytes from 10.1.1.69: icmp_seq=9 ttl=64 time=1.56 ms
64 bytes from 10.1.1.69: icmp_seq=10 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=11 ttl=64 time=1.45 ms
64 bytes from 10.1.1.69: icmp_seq=12 ttl=64 time=1.66 ms
64 bytes from 10.1.1.69: icmp_seq=13 ttl=64 time=1.58 ms
64 bytes from 10.1.1.69: icmp_seq=14 ttl=64 time=1.61 ms
64 bytes from 10.1.1.69: icmp_seq=15 ttl=64 time=1.48 ms
64 bytes from 10.1.1.69: icmp_seq=16 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=17 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=18 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=19 ttl=64 time=1.56 ms
64 bytes from 10.1.1.69: icmp_seq=20 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=21 ttl=64 time=1.58 ms
64 bytes from 10.1.1.69: icmp_seq=22 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=23 ttl=64 time=1.45 ms
64 bytes from 10.1.1.69: icmp_seq=24 ttl=64 time=1.56 ms
64 bytes from 10.1.1.69: icmp_seq=25 ttl=64 time=1.57 ms
64 bytes from 10.1.1.69: icmp_seq=26 ttl=64 time=1.59 ms
64 bytes from 10.1.1.69: icmp_seq=27 ttl=64 time=1.60 ms
64 bytes from 10.1.1.69: icmp_seq=28 ttl=64 time=1.47 ms
64 bytes from 10.1.1.69: icmp_seq=29 ttl=64 time=1.60 ms
64 bytes from 10.1.1.69: icmp_seq=30 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=31 ttl=64 time=1.53 ms
64 bytes from 10.1.1.69: icmp_seq=32 ttl=64 time=1.65 ms
64 bytes from 10.1.1.69: icmp_seq=33 ttl=64 time=1.58 ms
64 bytes from 10.1.1.69: icmp_seq=34 ttl=64 time=1.61 ms
64 bytes from 10.1.1.69: icmp_seq=35 ttl=64 time=1.51 ms
64 bytes from 10.1.1.69: icmp_seq=36 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=37 ttl=64 time=1.55 ms
64 bytes from 10.1.1.69: icmp_seq=38 ttl=64 time=1.48 ms
64 bytes from 10.1.1.69: icmp_seq=39 ttl=64 time=1.48 ms
64 bytes from 10.1.1.69: icmp_seq=40 ttl=64 time=1.55 ms
64 bytes from 10.1.1.69: icmp_seq=41 ttl=64 time=1.54 ms
64 bytes from 10.1.1.69: icmp_seq=42 ttl=64 time=1.48 ms
64 bytes from 10.1.1.69: icmp_seq=43 ttl=64 time=1.50 ms
64 bytes from 10.1.1.69: icmp_seq=44 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=45 ttl=64 time=1.49 ms
64 bytes from 10.1.1.69: icmp_seq=46 ttl=64 time=1.51 ms
64 bytes from 10.1.1.69: icmp_seq=47 ttl=64 time=1.57 ms
64 bytes from 10.1.1.69: icmp_seq=48 ttl=64 time=1.48 ms
64 bytes from 10.1.1.69: icmp_seq=49 ttl=64 time=1.57 ms
64 bytes from 10.1.1.69: icmp_seq=50 ttl=64 time=1.60 ms

--- 10.1.1.69 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 49082ms
rtt min/avg/max/mdev = 1.447/1.537/1.669/0.067 ms
PING 10.1.2.138 (10.1.2.138) 56(84) bytes of data.
64 bytes from 10.1.2.138: icmp_seq=1 ttl=64 time=0.011 ms
64 bytes from 10.1.2.138: icmp_seq=2 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=3 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=4 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=5 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=6 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=7 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=8 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=9 ttl=64 time=0.037 ms
64 bytes from 10.1.2.138: icmp_seq=10 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=11 ttl=64 time=0.030 ms
64 bytes from 10.1.2.138: icmp_seq=12 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=13 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=14 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=15 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=16 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=17 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=18 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=19 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=20 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=21 ttl=64 time=0.031 ms
64 bytes from 10.1.2.138: icmp_seq=22 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=23 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=24 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=25 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=26 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=27 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=28 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=29 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=30 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=31 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=32 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=33 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=34 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=35 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=36 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=37 ttl=64 time=0.038 ms
64 bytes from 10.1.2.138: icmp_seq=38 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=39 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=40 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=41 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=42 ttl=64 time=0.025 ms
64 bytes from 10.1.2.138: icmp_seq=43 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=44 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=45 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=46 ttl=64 time=0.024 ms
64 bytes from 10.1.2.138: icmp_seq=47 ttl=64 time=0.026 ms
64 bytes from 10.1.2.138: icmp_seq=48 ttl=64 time=0.027 ms
64 bytes from 10.1.2.138: icmp_seq=49 ttl=64 time=0.023 ms
64 bytes from 10.1.2.138: icmp_seq=50 ttl=64 time=0.025 ms

--- 10.1.2.138 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 50172ms
rtt min/avg/max/mdev = 0.011/0.025/0.038/0.006 ms
